meas_pres_DF,meas_pres_F,meas_pres_G,wrist_angle_deg,grip_angle_deg,flag,force_N,time,target_force,action_DF,action_F,cmd_DF,cmd_F,cmd_G
0.0703418440410426,0.172004707792602,0.501641511513379,57.06,-0.18,1,0.177922910245051,11.535,0.0631362383654547,-8.603812,85.05215,0,0.6,0.5
0.0591069968068052,0.19957632860467,0.501589040769907,55.62,-0.18,1,-0.0814844203009173,11.54,0.375564454119694,-7.7495365,-93.7207,0,0,0.5
0.0582207055381941,0.213345133248199,0.501468873080353,54,-0.18,1,0.101626636555061,11.545,0.375564454119694,-7.7495365,-93.7207,0,0,0.5
0.0521454077483109,0.234265562290279,0.501161259479616,52.38,-0.18,1,0.147404400769055,11.55,0.375564454119694,-7.7495365,-93.7207,0,0,0.5
0.0375348355039687,0.247880705328125,0.501131182324053,50.58,-0.18,1,0.254219183935042,11.555,0.375564454119694,-7.7495365,-93.7207,0,0,0.5
0.0293688777997214,0.257665998112191,0.501322994957925,48.78,-0.18,1,0.147404400769055,11.56,1.17799050659526,4.924859,-94.21334,0.6,0,0.5
0.0270734324270971,0.269666387293507,0.501023346781703,46.8,-0.18,1,0.116885891293059,11.565,1.17799050659526,4.924859,-94.21334,0.6,0,0.5
0.028671168051039,0.290531379055588,0.50098098729025,44.82,-0.18,1,0.0863673818170625,11.57,1.17799050659526,4.924859,-94.21334,0.6,0,0.5
0.0227262280154388,0.30668938433379,0.501318269578648,42.84,-0.18,1,0.0558488723410662,11.575,1.17799050659526,4.924859,-94.21334,0.6,0,0.5
0.00869561543164976,0.326833895639888,0.501365752879102,40.68,-0.18,1,-0.00518814661092648,11.58,1.94827667666963,6.3751326,-111.84812,0.6,0,0.5
0.0132913768127673,0.339170862893815,0.501595505670457,38.34,-0.18,1,-0.00518814661092648,11.585,1.94827667666963,6.3751326,-111.84812,0.6,0,0.5
0.00724120235482957,0.352483167035009,0.501908149232676,36.18,-0.18,1,-0.112002929776914,11.59,1.94827667666963,6.3751326,-111.84812,0.6,0,0.5
0.00843435110857931,0.353265981582296,0.50224072425626,33.66,-0.18,1,-0.0204474013489246,11.595,1.94827667666963,6.3751326,-111.84812,0.6,0,0.5
-0.00170979418791155,0.364114586259476,0.502486509845076,31.32,-0.18,1,0.0100711081270717,11.6,1.69906895291798,4.332406,-97.598434,0.6,0,0.5
-0.00942027320464009,0.365510551979016,0.503021283506412,28.62,-0.18,1,0.223700674459046,11.605,1.69906895291798,4.332406,-97.598434,0.6,0,0.5
-0.0142261629731751,0.381906341570381,0.50324386000368,26.1,-0.18,1,-0.0967436750389155,11.61,1.69906895291798,4.332406,-97.598434,0.6,0,0.5
-0.00790359516641889,0.384520494289859,0.503617517661114,23.4,-0.18,1,0.0863673818170625,11.615,1.69906895291798,4.332406,-97.598434,0.6,0,0.5
-0.0101178222584621,0.38021269706294,0.504128511107444,20.7,-0.18,1,-0.0662251655629191,11.62,0.781309146153535,1.8766633,-35.95906,0.6,0,0.5
-0.00316897777887937,0.388190567805356,0.504368483505127,17.82,-0.18,1,0.223700674459046,11.625,0.781309146153535,1.8766633,-35.95906,0.6,0,0.5
-0.013553422835414,0.376989325451776,0.50468674735392,14.94,-0.18,1,0.19318216498305,11.63,0.781309146153535,1.8766633,-35.95906,0.6,0,0.5
-0.00840605510181854,0.379688276406064,0.504733884882377,12.06,-0.18,1,0.0100711081270717,11.635,0.781309146153535,1.8766633,-35.95906,0.6,0,0.5
0.002928168702376,0.370089508871349,0.504994183948973,9,-0.18,1,-0.0204474013489246,11.64,0.18944639438343,1.4435467,-36.00891,0.6,0,0.5
0.0165224793530882,0.338612498388008,0.504811820407347,5.94,-0.18,1,2.48207037568283,11.645,0.18944639438343,1.4435467,-36.00891,0.6,0,0.5
