meas_pres_DF,meas_pres_F,meas_pres_G,wrist_angle_deg,grip_angle_deg,flag,force_N,time,target_force,action_DF,action_F,cmd_DF,cmd_F,cmd_G
0.00423497026613086,-0.00582902301931457,-0.00175629146366949,0.9,8.28,1,0.0863673818170625,0.38,0,0.8096646,-11.037664,0.54289938211441,0,0.5
0.000569499593546283,-0.023112917560175,-0.0106793877568073,0.9,8.28,1,0.19318216498305,0.385,0,0.8096646,-11.037664,0.54289938211441,0,0.5
0.00285309287593855,-0.0089926400553838,-0.00770111142687569,0.9,8.28,1,0.177922910245051,0.39,0,0.8096646,-11.037664,0.54289938211441,0,0.5
0.00523499236704784,-0.00898078739127447,-0.00771918417704697,0.9,8.28,1,0.0100711081270717,0.395,0,0.8096646,-11.037664,0.54289938211441,0,0.5
0.00295010549129365,-0.00953140059087054,0.00523416424795765,0.9,8.28,1,-0.0662251655629191,0.4,0,1.0678668,-22.544481,0.6,0,0.5
0.0278965384931745,-0.0127794592093439,0.00420760242621924,1.08,8.1,1,0.345774712363031,0.405,0,1.0678668,-22.544481,0.6,0,0.5
0.0493133946316442,-0.0160924346407353,0.00894572478964257,1.26,7.92,1,0.0863673818170625,0.41,0,1.0678668,-22.544481,0.6,0,0.5
0.0596514933042094,-0.0128544952348378,0.0323932250863356,1.44,7.38,1,0.391552476577026,0.415,0,1.0678668,-22.544481,0.6,0,0.5
0.0834369722765027,-0.00633512289353878,0.0519647260473487,1.8,7.02,1,-0.0357066560869228,0.42,0,1.102191,-21.780968,0.6,0,0.5
0.0963081614730444,-0.00501364288916388,0.0689037452180414,2.34,6.48,1,0.238959929197044,0.425,0,1.102191,-21.780968,0.6,0,0.5
0.123136485210446,-0.00551514457417389,0.0908804059224136,2.88,5.58,1,0.040589617603068,0.43,0,1.102191,-21.780968,0.6,0,0.5
0.142114689638931,-0.0196195758128075,0.114572875660117,3.6,4.5,1,0.376293221839028,0.435,0,1.102191,-21.780968,0.6,0,0.5
0.16934210494347,-0.011785197426139,0.131208400250243,4.5,3.42,1,0.0863673818170625,0.44,0,1.3906018,-38.021114,0.6,0,0.5
0.182451835982287,-0.0112110865023696,0.14833704035642,5.4,2.16,1,-0.0662251655629191,0.445,0,1.3906018,-38.021114,0.6,0,0.5
0.193462199494746,-0.0107604697390257,0.167580927903206,6.48,0.72,1,0.254219183935042,0.45,0,1.3906018,-38.021114,0.6,0,0.5
0.2112930358069,-0.0242880806853437,0.182378490539452,7.38,-0.36,1,0.208441419721048,0.455,0,1.3906018,-38.021114,0.6,0,0.5
0.233431507189888,-0.0331926559125443,0.197309990546844,8.1,0.18,1,-0.249336222418897,0.46,0,1.5131296,-41.70133,0.6,0,0.5
0.258070276796466,-0.00715858315834591,0.214347688824491,8.64,0.9,1,0.299996948149037,0.465,0,1.5131296,-41.70133,0.6,0,0.5
0.261765756958778,-0.0106053370207968,0.228101846741624,9.54,1.26,1,0.0100711081270717,0.47,0,1.5131296,-41.70133,0.6,0,0.5
0.277969318166809,-0.0060129533098228,0.240088054053219,10.62,1.26,1,0.0558488723410662,0.475,0,1.5131296,-41.70133,0.6,0,0.5
0.292001541738856,0.0109059042418626,0.255127821531003,11.88,0.9,1,0.162663655507053,0.48,0,1.6753218,-49.33431,0.6,0,0.5
0.3007797372456,-0.0127563545097983,0.268707239296046,13.32,0.18,1,0.116885891293059,0.485,0,1.6753218,-49.33431,0.6,0,0.5
0.312843816019817,-0.0119847228190173,0.279950743588424,14.58,-0.18,1,-0.050965910824921,0.49,0,1.6753218,-49.33431,0.6,0,0.5
0.323343009983952,-0.0135029780148478,0.292266875911525,16.02,0.18,1,0.0711081270790643,0.495,0,1.6753218,-49.33431,0.6,0,0.5
0.335946808182166,-0.000213977372993705,0.303824648772854,17.28,0.18,1,-0.157780693990908,0.5,0,1.7975227,-58.071125,0.6,0,0.5
0.348321836296493,-0.0203203536200155,0.313582783793181,18.9,0.18,1,0.116885891293059,0.505,0,1.7975227,-58.071125,0.6,0,0.5
0.352364204948451,-0.017827860304966,0.323611665380801,20.52,-0.18,1,-0.157780693990908,0.51,0,1.7975227,-58.071125,0.6,0,0.5
