timestamp_pc,meas_pres_DF,meas_pres_F,meas_pres_G,angle_deg,velocity,flag,force_N,time,cmd_DF,cmd_F,cmd_G
170638.065425856,0.4005615481650464,0.10629700189834143,0.5072334901229314,52.199999999999996,0.0,1.0,0.17792291024505147,17.18,0.4,0.1,0.5
170638.065432032,0.4003307139002374,0.11380230101021555,0.5074561609849543,52.199999999999996,0.0,1.0,0.3762932218390276,17.185,0.4,0.1,0.5
170638.109546816,0.4004789852834839,0.11671479220702694,0.5074438114041471,52.199999999999996,0.0,1.0,0.3305154576250331,17.19,0.4,0.1,0.5
170638.109556608,0.40045803101806066,0.11943281524546881,0.5074678585575572,52.199999999999996,0.0,1.0,0.39155247657702574,17.195,0.4,0.1,0.5
170638.109593984,0.40049328415679647,0.11685181613194635,0.5075806779615831,52.199999999999996,0.0,1.0,0.10162663655506066,17.2,0.4,0.1,0.5
170638.10960112,0.4005672235891706,0.11005701777154892,0.507544096825748,52.199999999999996,0.0,1.0,0.34577471236303126,17.205000000000002,0.4,0.1,0.5
170638.109607424,0.4007508915616281,0.10350494665506908,0.5075607425898867,52.199999999999996,0.0,1.0,0.025330362865069844,17.21,0.4,0.1,0.5
170638.109619392,0.4007019914648634,0.10325929141163893,0.5077474455836347,52.199999999999996,0.0,1.0,0.43733024079102023,17.215,0.4,0.1,0.5
170638.109625952,0.40077095802514223,0.11469178045359903,0.5076007313253644,52.199999999999996,0.0,1.0,0.23895992919704412,17.22,0.4,0.1,0.5
170638.109632128,0.40091018820828234,0.11026888532981287,0.5075503044196779,52.199999999999996,0.0,1.0,0.31525620288703493,17.225,0.4,0.1,0.5
170638.109638208,0.4012742765333844,0.11847688069345103,0.5072697343548926,52.199999999999996,0.0,1.0,0.010071108127071682,17.23,0.4,0.1,0.5
170638.150522496,0.4013382652784002,0.11517591028986197,0.5074851772095993,52.199999999999996,0.0,1.0,0.19318216498304963,17.235,0.4,0.1,0.5
170638.150532,0.4013875051149764,0.11257379736600157,0.5075855003873622,52.199999999999996,0.0,1.0,0.42207098605302207,17.240000000000002,0.4,0.1,0.5
170638.150538432,0.4013041269053219,0.1071686525481463,0.5076792284251954,52.199999999999996,0.0,1.0,0.5746635334330037,17.245,0.4,0.1,0.5
170638.150544192,0.40143213525378674,0.11641948773501559,0.5075050083252379,52.199999999999996,0.0,1.0,0.2847376934110386,17.25,0.4,0.1,0.5
170638.150550112,0.40161954501107994,0.11615143767282883,0.5074642222429802,52.199999999999996,0.0,1.0,0.513626514481011,17.255,0.4,0.1,0.5
170638.150556704,0.40208939848483005,0.1146840065795045,0.5072913859133426,52.199999999999996,0.0,1.0,0.6204412976469982,17.26,0.4,0.1,0.5
170638.150574912,0.40224589206875216,0.1085590327809023,0.5072936392914812,52.199999999999996,0.0,1.0,0.34577471236303126,17.265,0.4,0.1,0.5
170638.150581216,0.40212417218412316,0.11758747202621755,0.5074347507658402,52.199999999999996,0.0,1.0,0.23895992919704412,17.27,0.4,0.1,0.5
170638.1943776,0.40226132289566335,0.1119204459526961,0.5073948274427783,52.199999999999996,0.0,1.0,0.05584887234106617,17.275000000000002,0.4,0.1,0.5
170638.194394912,0.4023834037182557,0.10691476980338804,0.5073365650189104,52.199999999999996,0.0,1.0,0.3305154576250331,17.28,0.4,0.1,0.5
170638.194430208,0.40256586446455916,0.10929047921797984,0.5073535403139062,52.199999999999996,0.0,1.0,0.42207098605302207,17.285,0.4,0.1,0.5
170638.194439072,0.40253024272349214,0.09855940504321165,0.507499207386028,52.199999999999996,0.0,1.0,0.2847376934110386,17.29,0.4,0.1,0.5
