strike_idx,target_time,peak_time,timing_err_ms,peak_force,success,model_key,model,seed,midi,trial,force_threshold
64,23.31096749857048,23.405849328577514,94.88183000703287,2.749626148258919,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
65,23.530693841744664,23.66552591596519,134.832074220526,21.823694570757176,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
66,23.850295795452574,23.920208722826178,69.9129273736041,35.60280159916991,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
67,24.16989774916048,24.20984799337397,39.95024421348958,14.712881862849812,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
68,24.249798237587456,24.264779579167516,14.981341580060814,1.2542191839350425,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
69,24.729201168149316,24.76415763183612,34.95646368680383,3.482070375682831,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
70,25.06877824396397,,,0.0,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
71,25.288504587138156,,,0.0,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
72,25.82783288402025,25.792876420333446,-34.95646368680383,73.76619769890436,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
73,26.127459715621413,26.19237886246833,64.91914684691835,56.66057313760798,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
74,26.467036791436062,26.54693727986304,79.90048842697917,7.78518021179848,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
75,26.78663874514397,26.83657655041083,49.93780526685754,8.395550401318406,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
76,27.006365088318155,27.121222040431935,114.85695211377944,7.876735740226469,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
77,27.53071204362019,,,0.0,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
0,0.4194669125300278,0.4544224885741968,34.95557604416899,65.48042237617113,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
1,0.7390607506481442,0.7840036341335044,44.94288348536013,19.65688039796138,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
2,0.9587815143543492,1.0137117052809006,54.93019092655138,42.78991058076726,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
3,1.6179438054729645,1.6778676501201113,59.92384464714684,31.16235847041233,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
4,2.157258407297286,2.237156866826815,79.89845952952912,1.3762932218390276,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
5,2.4968268602977846,,,0.0,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
6,2.6965730091216074,2.756496853768754,59.92384464714684,43.186651203955215,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
7,3.016166847239724,3.061109730725084,44.94288348536024,4.748588518936733,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
8,3.3557353002402226,3.375709915122605,19.97461488238228,13.522659993285956,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
9,3.4755829895345163,3.4206527986079647,-54.9301909265516,4.687551499984741,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
10,4.194669125300278,4.199662779020874,4.993653720595681,46.7573168126469,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
11,4.434364503888865,4.494288348536013,59.923844647147284,52.60161137730036,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
12,4.973679105713187,4.948710837110209,-24.968268602978405,1.223700674459046,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
13,5.273298328948921,5.333222173596067,59.923844647146396,44.92620624408706,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
14,5.612866781949419,5.677784280317162,64.91749836774297,1.4831080050050147,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
15,5.912486005185154,5.9524352349499186,39.94922976476456,44.987243263039055,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
16,6.152181383773741,6.18713695981791,34.95557604416888,31.92532120731224,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
17,6.6914959855980625,6.736438869083423,44.94288348536024,27.45435956907866,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
18,6.991115208833797,7.046045399760348,54.930190926550715,52.95257423627432,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
19,7.350658276716678,7.41557577508442,64.91749836774207,14.16354869228188,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
20,7.6902267297171765,7.700214037158368,9.987307441191362,5.389477217932656,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
21,7.929922108305764,7.969871338070528,39.94922976476456,7.403698843348469,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
22,8.209566716659115,8.244522292703286,34.955576044170655,67.26575518051698,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
23,8.549135169659614,8.55412882338021,4.993653720596569,56.61479537339399,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
24,8.649008244071526,8.693951127556886,44.94288348536024,8.883846552934347,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
25,9.113418040086914,9.168348231013464,54.93019092654983,13.125919370097948,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
26,9.408043609602052,9.472961107969795,64.91749836774297,25.424878688924856,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
27,9.667713603073022,9.717650140278977,49.936537205955034,35.282357249671946,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
28,9.987307441191138,10.047231285838285,59.923844647146396,15.58265938291576,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,3,1.0
