strike_idx,target_time,peak_time,timing_err_ms,peak_force,success,model_key,model,seed,midi,trial,force_threshold
7,3.016267432389297,3.1011623766783996,84.89494428910271,4.336588641010783,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
8,3.3558472095457077,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
9,3.4756988956009116,3.510655637367013,34.956741766101196,18.680288094729445,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
10,4.194809011932135,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
11,4.434512384042542,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
12,4.973844971290959,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
13,5.273474186428969,5.368356771222673,94.88258479370337,17.947843867305533,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
14,5.61305396358538,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
15,5.91268317872339,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
16,6.152386550833797,6.2422753153752,89.88876454140282,2.5359965819269448,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
17,6.691719138082215,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
18,6.991348353220224,7.056268016500127,64.91966327990272,46.7420575579089,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
19,7.350903411385836,7.47075509744104,119.85168605520346,23.33436078981905,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
20,7.690483188542247,7.820322515102051,129.83932655980368,8.090365306558443,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
21,7.930186560652655,8.005093864437157,74.90730378450206,15.338511307107735,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
22,8.209840494781464,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
