meas_pres_DF,meas_pres_F,meas_pres_G,angle_deg,velocity,flag,force_N,time,exp_mode,cmd_DF,cmd_F,cmd_G
0.0020637320360212402,0.3109851313983153,-0.002339489856033593,-1.7999999999999998,10.26,1.0,0.3762932218390276,120.36,1,0.0,0.3,0.0
-0.008438592061248279,0.3051048597434654,-0.008778029352027306,-1.7999999999999998,10.26,1.0,0.5288857692190092,120.36500000000001,1,0.0,0.3,0.0
-0.0035956408972874867,0.31049268847915756,-0.0034485395927597606,-1.7999999999999998,10.26,1.0,0.34577471236303126,120.37,1,0.0,0.3,0.0
-0.0019520030523094952,0.30670206351287677,-0.004293829364869083,-1.7999999999999998,10.26,1.0,0.4983672597430129,120.375,1,0.0,0.3,0.0
-0.013108186318492194,0.30201546625009945,-0.004841736152395563,-1.7999999999999998,10.26,1.0,0.4068117313150239,120.38,1,0.0,0.3,0.0
-0.0038563146018548555,0.3102141171980198,-0.002921979125670326,-1.7999999999999998,10.26,1.0,0.8340708639790293,120.385,1,0.0,0.3,0.0
-0.008584702644778888,0.30717016525112345,-0.006669804419278624,-1.7999999999999998,10.26,1.0,0.7119968260749872,120.39,1,0.0,0.3,0.0
-0.010640682651677988,0.30494976162836535,-0.007566580729872262,-1.7999999999999998,10.26,1.0,0.5441450239570074,120.395,1,0.0,0.3,0.0
-0.004383407210784742,0.31029896524565775,-0.005008118051440688,-1.7999999999999998,10.26,1.0,0.39155247657702574,120.4,1,0.0,0.3,0.0
-0.007530720638011083,0.3122392954654315,-0.009114051315807703,-1.7999999999999998,10.26,1.0,0.4525894955290184,120.405,1,0.0,0.3,0.0
-0.006510376663298756,0.31469312388414045,-0.010432925554458123,-1.7999999999999998,10.26,1.0,0.29999694814903677,120.41,1,0.0,0.3,0.0
-0.007541054236135929,0.3040371845174449,-0.011641113713444425,-1.7999999999999998,10.26,1.0,0.5441450239570074,120.415,1,0.0,0.3,0.0
-0.01024746933306565,0.30620631252929253,-0.011346824712099648,-1.7999999999999998,10.26,1.0,0.5441450239570074,120.42,1,0.0,0.3,0.0
-0.008984847023868935,0.30365850099675956,-0.011640444787134205,-1.7999999999999998,10.26,1.0,0.4983672597430129,120.425,1,0.0,0.3,0.0
-0.0047427785976972845,0.2974520501432827,-0.018422288050881735,-1.7999999999999998,10.26,1.0,0.22370067445904596,120.43,1,0.0,0.3,0.0
0.0019093111584755286,0.3047930022585763,-0.008863983246481773,-1.7999999999999998,10.26,1.0,0.42207098605302207,120.435,1,0.0,0.3,0.0
0.001153801181857958,0.3050986929558228,-0.007495766568200764,-1.7999999999999998,10.26,1.0,0.23895992919704412,120.44,1,0.0,0.3,0.0
0.006084166347176492,0.3125283014855359,-0.00025485474124813063,-1.7999999999999998,10.26,1.0,0.6509598071229945,120.44500000000001,1,0.0,0.3,0.0
-0.004763534279233928,0.3084838831170693,-0.0040949643340929265,-1.7999999999999998,10.26,1.0,0.39155247657702574,120.45,1,0.0,0.3,0.0
-0.006549888435191112,0.3042536545049075,-0.005299711947660336,-1.7999999999999998,10.26,1.0,0.4983672597430129,120.455,1,0.0,0.3,0.0
-0.004255881559655115,0.3086561015893846,-0.006285173314419459,-1.7999999999999998,10.26,1.0,0.23895992919704412,120.46000000000001,1,0.0,0.3,0.0
-0.0003924964793634012,0.31225559575351447,-0.002092063137622366,-1.7999999999999998,10.26,1.0,0.5594042786950055,120.465,1,0.0,0.3,0.0
-0.001370996561141867,0.3039570246844282,-0.006928165705742519,-1.7999999999999998,10.26,1.0,0.22370067445904596,120.47,1,0.0,0.3,0.0
-0.0021677674836233793,0.3101799291432871,-0.0017476188330339069,-1.7999999999999998,10.26,1.0,0.4983672597430129,120.47500000000001,1,0.0,0.3,0.0
-0.0045168531667949515,0.3071012600870452,0.0012627194894534166,-1.7999999999999998,10.26,1.0,0.42207098605302207,120.48,1,0.0,0.3,0.0
-0.012301601876254738,0.30470553901166864,0.003255068938899057,-1.7999999999999998,10.26,1.0,0.5288857692190092,120.485,1,0.0,0.3,0.0
-0.007476668362962832,0.30109194866614836,-0.00135605294208028,-1.7999999999999998,10.26,1.0,0.3762932218390276,120.49000000000001,1,0.0,0.3,0.0
-0.0038231399592038745,0.30605713122925277,-0.0020832056410371056,-1.7999999999999998,10.26,1.0,0.605182042909,120.495,1,0.0,0.3,0.0
-0.010709842040490728,0.2998930129390171,-0.010732969928499557,-1.7999999999999998,10.26,1.0,0.42207098605302207,120.5,1,0.0,0.3,0.0
-0.01186914778423957,0.30419634718368704,-0.008488922769017068,-1.7999999999999998,10.26,1.0,0.46784875026701656,120.505,1,0.0,0.3,0.0
-0.014702424455467752,0.3007647294581759,-0.014499870091878087,-1.7999999999999998,10.26,1.0,0.29999694814903677,120.51,1,0.0,0.3,0.0
-0.005463305733991813,0.30803671117460385,-0.007563011520632101,-1.7999999999999998,10.26,1.0,0.43733024079102023,120.515,1,0.0,0.3,0.0
-0.006000768529608205,0.308827624666669,-0.005936548052620841,-1.7999999999999998,10.26,1.0,0.3305154576250331,120.52,1,0.0,0.3,0.0
-0.006260992841611588,0.31032769509073366,-0.007769045137792682,-1.7999999999999998,10.26,1.0,0.605182042909,120.525,1,0.0,0.3,0.0
-0.009652304143709768,0.3094624874535091,-0.007298998357058171,-1.7999999999999998,10.26,1.0,0.31525620288703493,120.53,1,0.0,0.3,0.0
-0.006941405306614338,0.3087798808911258,-0.007050631387816037,-1.7999999999999998,10.26,1.0,0.5899227881710019,120.535,1,0.0,0.3,0.0
-0.014835601179718827,0.3029390479903294,-0.01397009534174164,-1.7999999999999998,10.26,1.0,0.17792291024505147,120.54,1,0.0,0.3,0.0
-0.0018196499607970892,0.3103198585100674,-0.002813310839349671,-1.7999999999999998,10.26,1.0,0.5288857692190092,120.545,1,0.0,0.3,0.0
-0.002825989438979363,0.310706153283349,0.0005468389311922122,-1.7999999999999998,10.26,1.0,0.22370067445904596,120.55,1,0.0,0.3,0.0
-0.007327566353793949,0.3096342038395952,0.0034312049469087465,-1.7999999999999998,10.26,1.0,0.4831080050050147,120.555,1,0.0,0.3,0.0
-0.020825966338737227,0.31612901475246813,0.0049027358597243005,-1.7999999999999998,10.26,1.0,0.513626514481011,120.56,1,0.0,0.3,0.0
-0.014630248106257746,0.3076252054747602,-0.0026162156107152348,-1.7999999999999998,10.26,1.0,0.6509598071229945,120.565,1,0.0,0.3,0.0
-0.005596253202860322,0.3145235442396248,0.0044760936370828045,-1.7999999999999998,10.26,1.0,0.5288857692190092,120.57000000000001,1,0.0,0.3,0.0
-0.00738535578240165,0.31436022824110177,0.004128448268691571,-1.7999999999999998,10.26,1.0,0.5899227881710019,120.575,1,0.0,0.3,0.0
-0.006180269256901343,0.3159842368895947,-0.00020208996333222827,-1.7999999999999998,10.26,1.0,0.34577471236303126,120.58,1,0.0,0.3,0.0
-0.015556697673563862,0.3143109732622875,-0.0004462240211467096,-1.7999999999999998,10.26,1.0,0.6357005523849963,120.58500000000001,1,0.0,0.3,0.0
-0.012660845291552831,0.3130205000755701,-0.0007863878680551399,-1.7999999999999998,10.26,1.0,0.3305154576250331,120.59,1,0.0,0.3,0.0
-0.004846728241949571,0.3011141573766805,-0.008567980305207504,-1.7999999999999998,10.26,1.0,0.4068117313150239,120.595,1,0.0,0.3,0.0
-0.0064704658615083776,0.30961874526599414,-0.0007945332140585988,-1.7999999999999998,10.26,1.0,0.39155247657702574,120.60000000000001,1,0.0,0.3,0.0
-0.01729232708461197,0.31522902386107954,0.003220505795861751,-1.7999999999999998,10.26,1.0,0.7119968260749872,120.605,1,0.0,0.3,0.0
-0.008768662596424687,0.31628860917335166,0.003092468499015595,-1.7999999999999998,10.26,1.0,0.23895992919704412,120.61,1,0.0,0.3,0.0
-0.00834423469836218,0.30938637529044216,-0.0061109157176496105,-1.7999999999999998,10.26,1.0,0.4983672597430129,120.61500000000001,1,0.0,0.3,0.0
-0.005771182401407664,0.30933017042877625,-0.009108826556072876,-1.7999999999999998,10.26,1.0,0.23895992919704412,120.62,1,0.0,0.3,0.0
-0.012262377865969459,0.3023093122608022,-0.01613899441299962,-1.7999999999999998,10.26,1.0,0.7882930997650348,120.625,1,0.0,0.3,0.0
-0.018004021214014166,0.3036625288548357,-0.002290289349339688,-1.7999999999999998,10.26,1.0,0.3305154576250331,120.63,1,0.0,0.3,0.0
-0.016273166363856725,0.30519522951147926,-0.003364142355151025,-1.7999999999999998,10.26,1.0,0.6662190618609927,120.635,1,0.0,0.3,0.0
-0.013860318265845233,0.30590049289252613,-0.0006243381940055236,-1.7999999999999998,10.26,1.0,0.3762932218390276,120.64,1,0.0,0.3,0.0
-0.011012628562206622,0.3099445692211783,-0.0022429442315031346,-1.7999999999999998,10.26,1.0,0.6662190618609927,120.645,1,0.0,0.3,0.0
0.0013656420651947509,0.3084312801787879,-0.011408361811430394,-1.7999999999999998,10.26,1.0,0.46784875026701656,120.65,1,0.0,0.3,0.0
-0.01026727804768582,0.3056007753134573,-0.007103969243084639,-1.7999999999999998,10.26,1.0,0.5899227881710019,120.655,1,0.0,0.3,0.0
-0.011340791132728817,0.30689831807510526,-0.005370548147022998,-1.7999999999999998,10.26,1.0,0.3762932218390276,120.66,1,0.0,0.3,0.0
-0.003639824003165001,0.3037833706429889,-0.01227622315978947,-1.7999999999999998,10.26,1.0,0.605182042909,120.665,1,0.0,0.3,0.0
-0.001460658272998202,0.3076898153054162,-0.01113509094440815,-1.7999999999999998,10.26,1.0,0.29999694814903677,120.67,1,0.0,0.3,0.0
-0.010037057541532765,0.3001342702399882,-0.013017653595469105,-1.7999999999999998,10.26,1.0,0.4983672597430129,120.675,1,0.0,0.3,0.0
-0.005111128172337921,0.3049880060964638,-0.008478901193186509,-1.7999999999999998,10.26,1.0,0.31525620288703493,120.68,1,0.0,0.3,0.0
-0.0036193768007632644,0.3073003508279059,-0.0032400628675331128,-1.7999999999999998,10.26,1.0,0.6357005523849963,120.685,1,0.0,0.3,0.0
0.004203334446831271,0.3157746344213033,-0.0003939955439027041,-1.7999999999999998,10.26,1.0,0.2847376934110386,120.69,1,0.0,0.3,0.0
-0.007748208263902405,0.3137313241840102,-0.0022871059022137614,-1.7999999999999998,10.26,1.0,0.5441450239570074,120.69500000000001,1,0.0,0.3,0.0
-0.010019094366979927,0.3145524837804461,0.0012302787148264014,-1.7999999999999998,10.26,1.0,0.46784875026701656,120.7,1,0.0,0.3,0.0
0.004840322586798253,0.3097724078483121,-0.003659454304371992,-1.7999999999999998,10.26,1.0,0.6357005523849963,120.705,1,0.0,0.3,0.0
0.0020483048346065648,0.3116287813507136,9.196727808149825e-05,-1.7999999999999998,10.26,1.0,0.4068117313150239,120.71000000000001,1,0.0,0.3,0.0
0.00025821892142671244,0.31272171103740304,-0.0029426894658189143,-1.7999999999999998,10.26,1.0,0.6509598071229945,120.715,1,0.0,0.3,0.0
-0.001724488709245437,0.3112823702020829,-0.004048123789191366,-1.7999999999999998,10.26,1.0,0.31525620288703493,120.72,1,0.0,0.3,0.0
-0.001986294451847905,0.3126895081857001,-0.0029754932732820893,-1.7999999999999998,10.26,1.0,0.5441450239570074,120.72500000000001,1,0.0,0.3,0.0
-0.0027589726305500095,0.31250852823790726,0.0001158069251172123,-1.7999999999999998,10.26,1.0,0.3762932218390276,120.73,1,0.0,0.3,0.0
0.003653294129922835,0.309223720930147,-0.004523517327483773,-1.7999999999999998,10.26,1.0,0.46784875026701656,120.735,1,0.0,0.3,0.0
-0.006096995222783721,0.3016597594405627,-0.009138662549647871,-1.7999999999999998,10.26,1.0,0.2847376934110386,120.74000000000001,1,0.0,0.3,0.0
-0.006530572767514006,0.3018774851067501,-0.007575824433523626,-1.7999999999999998,10.26,1.0,0.3762932218390276,120.745,1,0.0,0.3,0.0
-0.004223328812869787,0.3077523953438674,-0.002353898946654921,-1.7999999999999998,10.26,1.0,0.29999694814903677,120.75,1,0.0,0.3,0.0
-0.005446331141823264,0.30516608991359934,-0.0036973398023773586,-1.7999999999999998,10.26,1.0,0.605182042909,120.755,1,0.0,0.3,0.0
-0.009172467667353431,0.3007688983000816,-0.004925758049530728,-1.7999999999999998,10.26,1.0,0.3610339671010294,120.76,1,0.0,0.3,0.0
-0.002251718815719733,0.3075464041948811,-0.0024374826776683775,-1.7999999999999998,10.26,1.0,0.3610339671010294,120.765,1,0.0,0.3,0.0
-0.0004610482275148097,0.3174223763473168,-0.0024246432477188938,-1.7999999999999998,10.26,1.0,0.4068117313150239,120.77,1,0.0,0.3,0.0
0.0008386631763103317,0.31402518618178726,-0.004127249534153831,-1.7999999999999998,10.26,1.0,0.7272560808129853,120.775,1,0.0,0.3,0.0
-0.008663112157069618,0.30775073549974186,-0.005643817235432052,-1.7999999999999998,10.26,1.0,0.4525894955290184,120.78,1,0.0,0.3,0.0
-0.011304102805443843,0.30031186643764707,-0.0080972517987179,-1.7999999999999998,10.26,1.0,0.6814783165989908,120.785,1,0.0,0.3,0.0
-0.014855174287004409,0.29689090261654444,-0.010871782247829054,-1.7999999999999998,10.26,1.0,0.46784875026701656,120.79,1,0.0,0.3,0.0
-0.010423797027854675,0.2974300857241243,-0.008139282035193646,-1.7999999999999998,10.26,1.0,0.5441450239570074,120.795,1,0.0,0.3,0.0
-0.011017580918849648,0.3048209059284487,-0.001971338985946885,-1.7999999999999998,10.26,1.0,0.3305154576250331,120.8,1,0.0,0.3,0.0
-0.013759521852697371,0.3054784903602693,-0.004262303966478977,-1.7999999999999998,10.26,1.0,0.513626514481011,120.805,1,0.0,0.3,0.0
-0.008409442641885891,0.3022925366208227,-0.004763953722616334,-1.7999999999999998,10.26,1.0,0.42207098605302207,120.81,1,0.0,0.3,0.0
-0.01213618168398054,0.3062379199522814,-0.011240053559745777,-1.7999999999999998,10.26,1.0,0.3610339671010294,120.815,1,0.0,0.3,0.0
-0.013209065384715422,0.3123093733358985,-0.005471182394925994,-1.7999999999999998,10.26,1.0,0.34577471236303126,120.82000000000001,1,0.0,0.3,0.0
-0.004335967675717893,0.3159511680350092,-0.00043153964842095136,-1.7999999999999998,10.26,1.0,0.42207098605302207,120.825,1,0.0,0.3,0.0
-0.0001813275621733538,0.3147769745571499,-0.0013165143109384783,-1.7999999999999998,10.26,1.0,0.39155247657702574,120.83,1,0.0,0.3,0.0
0.0025154278878122592,0.3164662089000134,-0.0019052906168284351,-1.7999999999999998,10.26,1.0,0.4068117313150239,120.83500000000001,1,0.0,0.3,0.0
-0.0015362573660538644,0.3145124885615595,-0.0003664951484969222,-1.7999999999999998,10.26,1.0,0.29999694814903677,120.84,1,0.0,0.3,0.0
-0.008204253517382248,0.30947740522599654,-0.003422051311898262,-1.7999999999999998,10.26,1.0,0.513626514481011,120.845,1,0.0,0.3,0.0
-0.007665053128212799,0.30582209219522344,-0.0058280761443808395,-1.7999999999999998,10.26,1.0,0.4831080050050147,120.85000000000001,1,0.0,0.3,0.0
-0.015013459603953241,0.3038439689947036,-0.007340208868780413,-1.7999999999999998,10.26,1.0,0.4525894955290184,120.855,1,0.0,0.3,0.0
-0.012281130535365734,0.3047552398914116,-0.011336871053429547,-1.7999999999999998,10.26,1.0,0.6814783165989908,120.86,1,0.0,0.3,0.0
-0.018680597880579734,0.30520602965426247,-0.009513945131410406,-1.7999999999999998,10.26,1.0,0.5288857692190092,120.86500000000001,1,0.0,0.3,0.0
-0.011033558731288055,0.30681219651170455,-0.0045135723885922786,-1.7999999999999998,10.26,1.0,0.3762932218390276,120.87,1,0.0,0.3,0.0
-0.005817232295378625,0.3026401288002424,-0.01202940947479464,-1.7999999999999998,10.26,1.0,0.39155247657702574,120.875,1,0.0,0.3,0.0
0.004250182016657621,0.31158718955637515,0.0016167980221784535,-1.7999999999999998,10.26,1.0,0.39155247657702574,120.88,1,0.0,0.3,0.0
0.005712800806983333,0.3121970820691551,-0.0067650337900358485,-1.7999999999999998,10.26,1.0,0.2542191839350423,120.885,1,0.0,0.3,0.0
-0.0011279961777516672,0.3081972966945586,-0.004176428401420853,-1.7999999999999998,10.26,1.0,0.4831080050050147,120.89,1,0.0,0.3,0.0
-0.0029171429597198116,0.30884589236636384,-0.0014371044309134443,-1.7999999999999998,10.26,1.0,0.5441450239570074,120.895,1,0.0,0.3,0.0
0.0005313636147794778,0.30692150453790495,-0.001899105225629547,-1.7999999999999998,10.26,1.0,0.513626514481011,120.9,1,0.0,0.3,0.0
-0.009239208136005792,0.30264467699589187,-0.008329825524408514,-1.7999999999999998,10.26,1.0,0.3762932218390276,120.905,1,0.0,0.3,0.0
-0.011132783108638052,0.30752801038690275,-0.004686447084198834,-1.7999999999999998,10.26,1.0,0.4525894955290184,120.91,1,0.0,0.3,0.0
-0.01471596429347384,0.30416910646687584,-0.009168039220751784,-1.7999999999999998,10.26,1.0,0.4068117313150239,120.915,1,0.0,0.3,0.0
-0.01437145956918527,0.3034537788265253,-0.009570197493072963,-1.7999999999999998,10.26,1.0,0.43733024079102023,120.92,1,0.0,0.3,0.0
-0.009149315209715701,0.3131692035451174,-0.001957319257325119,-1.7999999999999998,10.26,1.0,0.31525620288703493,120.925,1,0.0,0.3,0.0
-0.01913926826138827,0.30432445132619546,-0.00257108072594584,-1.7999999999999998,10.26,1.0,0.513626514481011,120.93,1,0.0,0.3,0.0
-0.018654450122954944,0.3060236655523103,0.0008155554795428272,-1.7999999999999998,10.26,1.0,0.39155247657702574,120.935,1,0.0,0.3,0.0
-0.022532290774726033,0.3070845306695788,-0.0019076722710330077,-1.7999999999999998,10.26,1.0,0.5746635334330037,120.94,1,0.0,0.3,0.0
-0.017729876232224596,0.3133902815706538,0.003243571942149389,-1.7999999999999998,10.26,1.0,0.4068117313150239,120.94500000000001,1,0.0,0.3,0.0
-0.017046546816445688,0.30842790593455793,-0.002616909158041375,-1.7999999999999998,10.26,1.0,0.4983672597430129,120.95,1,0.0,0.3,0.0
-0.023974963123969628,0.2970488301596716,-0.0149549503754899,-1.7999999999999998,10.26,1.0,0.4068117313150239,120.955,1,0.0,0.3,0.0
-0.008646230178997507,0.30715431817210914,-0.003523848183341671,-1.7999999999999998,10.26,1.0,0.4983672597430129,120.96000000000001,1,0.0,0.3,0.0
-0.0034332474509192546,0.3162586884886679,0.002670465818436988,-1.7999999999999998,10.26,1.0,0.513626514481011,120.965,1,0.0,0.3,0.0
-0.005981198323915526,0.31402753948198564,-0.0015409758417276325,-1.7999999999999998,10.26,1.0,0.5288857692190092,120.97,1,0.0,0.3,0.0
-8.952670786254574e-05,0.31555513422501036,-0.0009277038128489508,-1.7999999999999998,10.26,1.0,0.1626636555070533,120.97500000000001,1,0.0,0.3,0.0
-0.004972570961368321,0.30707706552781106,-0.0018186017745819502,-1.7999999999999998,10.26,1.0,0.4983672597430129,120.98,1,0.0,0.3,0.0
-0.012984594517099563,0.30487119636492166,-0.003035966521991314,-1.7999999999999998,10.26,1.0,0.2847376934110386,120.985,1,0.0,0.3,0.0
-0.01734608627527236,0.30079186658715995,0.0030036293732183467,-1.7999999999999998,10.26,1.0,0.6509598071229945,120.99000000000001,1,0.0,0.3,0.0
-0.01944466175150889,0.3011495675566141,0.0011077818606898618,-1.7999999999999998,10.26,1.0,0.4983672597430129,120.995,1,0.0,0.3,0.0
-0.019342200211627185,0.30880842503239636,0.0031227536824388544,-1.7999999999999998,10.26,1.0,0.7730338450270366,121.0,1,0.0,0.3,0.0
-0.01937024944107524,0.30492433085929266,0.0026821115802672557,-1.7999999999999998,10.26,1.0,0.605182042909,121.005,1,0.0,0.3,0.0
-0.01080914491284381,0.3018817932610963,-0.006890147904402592,-1.7999999999999998,10.26,1.0,0.6357005523849963,121.01,1,0.0,0.3,0.0
-0.011838349882353199,0.30314003249997373,-0.006875484805131015,-1.7999999999999998,10.26,1.0,0.4831080050050147,121.015,1,0.0,0.3,0.0
-0.011810682890843865,0.3019991003092969,-0.007485233630632565,-1.7999999999999998,10.26,1.0,0.5746635334330037,121.02,1,0.0,0.3,0.0
0.004674152985491381,0.3097854127755733,-0.01186041910641494,-1.7999999999999998,10.26,1.0,0.04058961760306801,121.025,1,0.0,0.3,0.0
0.0004928520377919662,0.3053868657634253,-0.017657435211042877,-1.7999999999999998,10.26,1.0,0.3762932218390276,121.03,1,0.0,0.3,0.0
-0.011683218712280416,0.31104711343969005,-0.004048065682501563,-1.7999999999999998,10.26,1.0,0.29999694814903677,121.035,1,0.0,0.3,0.0
-0.0048758874027288995,0.30499390939242504,-0.01376121826237862,-1.7999999999999998,10.26,1.0,0.6357005523849963,121.04,1,0.0,0.3,0.0
-0.021890891549702935,0.3072561652274111,-0.009213599968718395,-1.7999999999999998,10.26,1.0,0.26947843867304044,121.045,1,0.0,0.3,0.0
-0.00916751034713737,0.31152062645952405,-0.005397049540636391,-1.7999999999999998,10.26,1.0,0.6662190618609927,121.05,1,0.0,0.3,0.0
-0.008311449119510502,0.30046970920033783,-0.01104671449219534,-1.7999999999999998,10.26,1.0,0.4068117313150239,121.055,1,0.0,0.3,0.0
-0.004957936465362259,0.30343869412145996,-0.010183821252838017,-1.7999999999999998,10.26,1.0,0.2542191839350423,121.06,1,0.0,0.3,0.0
-0.009916517433385652,0.29826811654567653,-0.013163809078887732,-1.7999999999999998,10.26,1.0,0.3610339671010294,121.065,1,0.0,0.3,0.0
-0.014572501486085156,0.30476718225154775,-0.007689839085439398,-1.7999999999999998,10.26,1.0,0.17792291024505147,121.07000000000001,1,0.0,0.3,0.0
-0.017485823031138714,0.31538880936495023,0.0008523032604903742,-1.7999999999999998,10.26,1.0,0.3305154576250331,121.075,1,0.0,0.3,0.0
-0.009117753844605178,0.3173922652461088,0.005934643705215247,-1.7999999999999998,10.26,1.0,0.4068117313150239,121.08,1,0.0,0.3,0.0
-0.012950256671015199,0.3195332878625588,0.0059631212988930015,-1.7999999999999998,10.26,1.0,0.4525894955290184,121.08500000000001,1,0.0,0.3,0.0
-0.0044972356401156086,0.3159164533906313,0.00012040686563716596,-1.7999999999999998,10.26,1.0,0.4068117313150239,121.09,1,0.0,0.3,0.0
-0.004308753235893163,0.3151758704195631,0.002653155158369816,-1.7999999999999998,10.26,1.0,0.11688589129305882,121.095,1,0.0,0.3,0.0
-0.009692648069855935,0.31551294710708566,0.0015988336680814795,-1.7999999999999998,10.26,1.0,0.513626514481011,121.10000000000001,1,0.0,0.3,0.0
-0.01113592030395186,0.3065945507699117,-0.008156078433949759,-1.7999999999999998,10.26,1.0,0.39155247657702574,121.105,1,0.0,0.3,0.0
-0.005456459312633238,0.3075252048732545,-0.012029779995589756,-1.7999999999999998,10.26,1.0,0.7882930997650348,121.11,1,0.0,0.3,0.0
-0.003832394294210247,0.3003168219207892,-0.011662652920947422,-1.7999999999999998,10.26,1.0,0.3305154576250331,121.11500000000001,1,0.0,0.3,0.0
-0.002120209431315951,0.30919933203000627,-0.0022069203328485953,-1.7999999999999998,10.26,1.0,0.5594042786950055,121.12,1,0.0,0.3,0.0
-0.008575681986736399,0.30826531943300406,-0.005175057374190292,-1.7999999999999998,10.26,1.0,0.10162663655506066,121.125,1,0.0,0.3,0.0
-0.0058850592508057934,0.30596132004644444,-0.006907497918017942,-1.7999999999999998,10.26,1.0,0.34577471236303126,121.13,1,0.0,0.3,0.0
-0.004115105640701059,0.30974263570295507,-0.00380894600779184,-1.7999999999999998,10.26,1.0,0.3610339671010294,121.135,1,0.0,0.3,0.0
-0.02199341997096534,0.30298751578139743,-0.013719325426605856,-1.7999999999999998,10.26,1.0,0.5899227881710019,121.14,1,0.0,0.3,0.0
-0.010614277062393799,0.3050651848510651,-0.010624920287068839,-1.7999999999999998,10.26,1.0,0.4983672597430129,121.145,1,0.0,0.3,0.0
-0.00233486566561255,0.30911340358701284,-0.003981780437979068,-1.7999999999999998,10.26,1.0,0.42207098605302207,121.15,1,0.0,0.3,0.0
-0.009173292221827571,0.3093583903929791,-0.0036509037464660305,-1.7999999999999998,10.26,1.0,0.26947843867304044,121.155,1,0.0,0.3,0.0
-0.011797618774916897,0.3096315088732324,0.0044922706687958594,-1.7999999999999998,10.26,1.0,0.5441450239570074,121.16,1,0.0,0.3,0.0
-0.01467455921982782,0.30371903538945105,-0.0022762972775417934,-1.7999999999999998,10.26,1.0,0.4068117313150239,121.165,1,0.0,0.3,0.0
-0.004413590993446304,0.3102121351340556,-0.0032814333246593834,-1.7999999999999998,10.26,1.0,0.5746635334330037,121.17,1,0.0,0.3,0.0
0.0023518406733844684,0.31174356760304067,-0.001512667068318498,-1.7999999999999998,10.26,1.0,0.3610339671010294,121.175,1,0.0,0.3,0.0
0.003964670968580119,0.31631798782976284,0.003929160096939799,-1.7999999999999998,10.26,1.0,0.46784875026701656,121.18,1,0.0,0.3,0.0
0.00242733341542656,0.30868610170589506,-0.0065299272476744144,-1.7999999999999998,10.26,1.0,0.43733024079102023,121.185,1,0.0,0.3,0.0
0.0016301683531116278,0.3063773923729551,-0.005086934272752584,-1.7999999999999998,10.26,1.0,0.4983672597430129,121.19,1,0.0,0.3,0.0
-0.006300896182209808,0.30670226768394143,-0.0035194350074135732,-1.7999999999999998,10.26,1.0,0.34577471236303126,121.19500000000001,1,0.0,0.3,0.0
-0.00571684768478674,0.3064157905221222,-0.0058837827025375045,-1.7999999999999998,10.26,1.0,0.696737571336989,121.2,1,0.0,0.3,0.0
-0.0070086645285236185,0.303892387312985,-0.009391086828977746,-1.7999999999999998,10.26,1.0,0.2847376934110386,121.205,1,0.0,0.3,0.0
-0.007379258543162803,0.3048769500262121,-0.0034148836343716976,-1.7999999999999998,10.26,1.0,0.7119968260749872,121.21000000000001,1,0.0,0.3,0.0
-0.0005117850210317165,0.30641043939545226,-0.003978819745448225,-1.7999999999999998,10.26,1.0,0.11688589129305882,121.215,1,0.0,0.3,0.0
-0.0032183624959849755,0.31063830968202527,-0.005994876792104993,-1.7999999999999998,10.26,1.0,0.5288857692190092,121.22,1,0.0,0.3,0.0
-0.006855440854689735,0.31100651736407925,-0.004521442477258157,-1.7999999999999998,10.26,1.0,0.46784875026701656,121.22500000000001,1,0.0,0.3,0.0
-0.012077279069779153,0.31084157620191877,-0.003050749545171593,-1.7999999999999998,10.26,1.0,0.4525894955290184,121.23,1,0.0,0.3,0.0
-0.011064241864512587,0.316407744809574,0.0026480343967837613,-1.7999999999999998,10.26,1.0,0.39155247657702574,121.235,1,0.0,0.3,0.0
-0.006915194429133013,0.3153765683530618,0.0032847301647073077,-1.7999999999999998,10.26,1.0,0.6204412976469982,121.24000000000001,1,0.0,0.3,0.0
-0.01589239861577864,0.3045106642063686,0.001286885159466247,-1.7999999999999998,10.26,1.0,0.39155247657702574,121.245,1,0.0,0.3,0.0
-0.004212582969510996,0.30529786233244516,-0.0025829511257885224,-1.7999999999999998,10.26,1.0,0.5899227881710019,121.25,1,0.0,0.3,0.0
-0.009552039877058641,0.2994299897932322,-0.009437092777856216,-1.7999999999999998,10.26,1.0,0.2084414197210478,121.255,1,0.0,0.3,0.0
-0.0037483308179830917,0.3058068526288759,-0.008486244303659836,-1.7999999999999998,10.26,1.0,0.39155247657702574,121.26,1,0.0,0.3,0.0
-0.005219070804497847,0.30250710144328036,-0.0074554855123664075,-1.7999999999999998,10.26,1.0,0.5746635334330037,121.265,1,0.0,0.3,0.0
-0.0023873899628794955,0.30183835868281583,-0.007966083829473003,-1.7999999999999998,10.26,1.0,0.4983672597430129,121.27,1,0.0,0.3,0.0
-0.0006303350049273703,0.3104266631751698,0.0016469504622476463,-1.7999999999999998,10.26,1.0,0.3762932218390276,121.275,1,0.0,0.3,0.0
-0.002743286185628563,0.31527405526490904,-0.0002814838136979832,-1.7999999999999998,10.26,1.0,0.4068117313150239,121.28,1,0.0,0.3,0.0
-0.00544765696337436,0.3155977195277339,0.0019058372377974311,-1.7999999999999998,10.26,1.0,0.2542191839350423,121.285,1,0.0,0.3,0.0
